X    Y    T
41.4141    0.0000    29.0000
41.4141    0.5051    29.3210
41.4141    1.0101    29.6467
41.4141    1.5152    29.9775
41.4141    2.0202    30.3138
41.4141    2.5253    30.6561
41.4141    3.0303    31.0050
41.4141    3.5354    31.3607
41.4141    4.0404    31.7239
41.4141    4.5455    32.0950
41.4141    5.0505    32.4746
41.4141    5.5556    32.8632
41.4141    6.0606    33.2613
41.4141    6.5657    33.6695
41.4141    7.0707    34.0884
41.4141    7.5758    34.5185
41.4141    8.0808    34.9605
41.4141    8.5859    35.4150
41.4141    9.0909    35.8827
41.4141    9.5960    36.3641
41.4141    10.1010    36.8601
41.4141    10.6061    37.3713
41.4141    11.1111    37.8984
41.4141    11.6162    38.4423
41.4141    12.1212    39.0036
41.4141    12.6263    39.5831
41.4141    13.1313    40.1818
41.4141    13.6364    40.8004
41.4141    14.1414    41.4398
41.4141    14.6465    42.1009
41.4141    15.1515    42.7847
41.4141    15.6566    43.4922
41.4141    16.1616    44.2242
41.4141    16.6667    44.9819
41.4141    17.1717    45.7663
41.4141    17.6768    46.5786
41.4141    18.1818    47.4198
41.4141    18.6869    48.2911
41.4141    19.1919    49.1938
41.4141    19.6970    50.1292
41.4141    20.2020    51.0985
41.4141    20.7071    52.1032
41.4141    21.2121    53.1446
41.4141    21.7172    54.2243
41.4141    22.2222    55.3438
41.4141    22.7273    56.5048
41.4141    23.2323    57.7090
41.4141    23.7374    58.9580
41.4141    24.2424    60.2539
41.4141    24.7475    61.5986
41.4141    25.2525    62.9941
41.4141    25.7576    64.4427
41.4141    26.2626    65.9466
41.4141    26.7677    67.5082
41.4141    27.2727    69.1303
41.4141    27.7778    70.8154
41.4141    28.2828    72.5665
41.4141    28.7879    74.3868
41.4141    29.2929    76.2795
41.4141    29.7980    78.2482
41.4141    30.3030    80.2966
41.4141    30.8081    82.4288
41.4141    31.3131    84.6490
41.4141    31.8182    86.9621
41.4141    32.3232    89.3729
41.4141    32.8283    91.8867
41.4141    33.3333    94.5095
41.4141    33.8384    97.2473
41.4141    34.3434    100.1070
41.4141    34.8485    103.0956
41.4141    35.3535    106.2209
41.4141    35.8586    109.4912
41.4141    36.3636    112.9156
41.4141    36.8687    116.5036
41.4141    37.3737    120.2654
41.4141    37.8788    124.2122
41.4141    38.3838    128.3556
41.4141    38.8889    132.7081
41.4141    39.3939    137.2827
41.4141    39.8990    142.0933
41.4141    40.4040    147.1540
41.4141    40.9091    152.4796
41.4141    41.4141    158.0850
41.4141    41.9192    163.9849
41.4141    42.4242    170.1935
41.4141    42.9293    176.7244
41.4141    43.4343    183.5892
41.4141    43.9394    190.7974
41.4141    44.4444    198.3552
41.4141    44.9495    206.2648
41.4141    45.4545    214.5226
41.4141    45.9596    223.1187
41.4141    46.4646    232.0353
41.4141    46.9697    241.2459
41.4141    47.4747    250.7142
41.4141    47.9798    260.3942
41.4141    48.4848    270.2301
41.4141    48.9899    280.1578
41.4141    49.4949    290.1062
41.4141    50.0000    300.0000
41.9192    0.0000    29.0000
41.9192    0.5051    29.3027
41.9192    1.0101    29.6098
41.9192    1.5152    29.9216
41.9192    2.0202    30.2387
41.9192    2.5253    30.5614
41.9192    3.0303    30.8902
41.9192    3.5354    31.2254
41.9192    4.0404    31.5677
41.9192    4.5455    31.9174
41.9192    5.0505    32.2750
41.9192    5.5556    32.6411
41.9192    6.0606    33.0161
41.9192    6.5657    33.4007
41.9192    7.0707    33.7952
41.9192    7.5758    34.2003
41.9192    8.0808    34.6167
41.9192    8.5859    35.0447
41.9192    9.0909    35.4851
41.9192    9.5960    35.9386
41.9192    10.1010    36.4057
41.9192    10.6061    36.8871
41.9192    11.1111    37.3835
41.9192    11.6162    37.8956
41.9192    12.1212    38.4243
41.9192    12.6263    38.9701
41.9192    13.1313    39.5339
41.9192    13.6364    40.1165
41.9192    14.1414    40.7188
41.9192    14.6465    41.3415
41.9192    15.1515    41.9857
41.9192    15.6566    42.6521
41.9192    16.1616    43.3418
41.9192    16.6667    44.0558
41.9192    17.1717    44.7950
41.9192    17.6768    45.5605
41.9192    18.1818    46.3534
41.9192    18.6869    47.1748
41.9192    19.1919    48.0260
41.9192    19.6970    48.9081
41.9192    20.2020    49.8224
41.9192    20.7071    50.7703
41.9192    21.2121    51.7530
41.9192    21.7172    52.7722
41.9192    22.2222    53.8292
41.9192    22.7273    54.9256
41.9192    23.2323    56.0631
41.9192    23.7374    57.2435
41.9192    24.2424    58.4686
41.9192    24.7475    59.7402
41.9192    25.2525    61.0605
41.9192    25.7576    62.4315
41.9192    26.2626    63.8555
41.9192    26.7677    65.3350
41.9192    27.2727    66.8725
41.9192    27.7778    68.4706
41.9192    28.2828    70.1324
41.9192    28.7879    71.8608
41.9192    29.2929    73.6593
41.9192    29.7980    75.5313
41.9192    30.3030    77.4805
41.9192    30.8081    79.5112
41.9192    31.3131    81.6277
41.9192    31.8182    83.8346
41.9192    32.3232    86.1372
41.9192    32.8283    88.5408
41.9192    33.3333    91.0514
41.9192    33.8384    93.6754
41.9192    34.3434    96.4198
41.9192    34.8485    99.2920
41.9192    35.3535    102.3002
41.9192    35.8586    105.4532
41.9192    36.3636    108.7604
41.9192    36.8687    112.2322
41.9192    37.3737    115.8797
41.9192    37.8788    119.7149
41.9192    38.3838    123.7505
41.9192    38.8889    128.0004
41.9192    39.3939    132.4794
41.9192    39.8990    137.2030
41.9192    40.4040    142.1877
41.9192    40.9091    147.4507
41.9192    41.4141    153.0099
41.9192    41.9192    158.8833
41.9192    42.4242    165.0890
41.9192    42.9293    171.6445
41.9192    43.4343    178.5660
41.9192    43.9394    185.8678
41.9192    44.4444    193.5611
41.9192    44.9495    201.6525
41.9192    45.4545    210.1432
41.9192    45.9596    219.0268
41.9192    46.4646    228.2879
41.9192    46.9697    237.9006
41.9192    47.4747    247.8272
41.9192    47.9798    258.0173
41.9192    48.4848    268.4082
41.9192    48.9899    278.9257
41.9192    49.4949    289.4861
41.9192    50.0000    300.0000
42.4242    0.0000    29.0000
42.4242    0.5051    29.2842
42.4242    1.0101    29.5725
42.4242    1.5152    29.8652
42.4242    2.0202    30.1628
42.4242    2.5253    30.4656
42.4242    3.0303    30.7741
42.4242    3.5354    31.0887
42.4242    4.0404    31.4098
42.4242    4.5455    31.7379
42.4242    5.0505    32.0734
42.4242    5.5556    32.4167
42.4242    6.0606    32.7685
42.4242    6.5657    33.1291
42.4242    7.0707    33.4991
42.4242    7.5758    33.8790
42.4242    8.0808    34.2694
42.4242    8.5859    34.6708
42.4242    9.0909    35.0837
42.4242    9.5960    35.5089
42.4242    10.1010    35.9468
42.4242    10.6061    36.3982
42.4242    11.1111    36.8636
42.4242    11.6162    37.3438
42.4242    12.1212    37.8394
42.4242    12.6263    38.3512
42.4242    13.1313    38.8798
42.4242    13.6364    39.4261
42.4242    14.1414    39.9908
42.4242    14.6465    40.5748
42.4242    15.1515    41.1789
42.4242    15.6566    41.8040
42.4242    16.1616    42.4509
42.4242    16.6667    43.1206
42.4242    17.1717    43.8141
42.4242    17.6768    44.5323
42.4242    18.1818    45.2764
42.4242    18.6869    46.0473
42.4242    19.1919    46.8463
42.4242    19.6970    47.6744
42.4242    20.2020    48.5330
42.4242    20.7071    49.4232
42.4242    21.2121    50.3464
42.4242    21.7172    51.3040
42.4242    22.2222    52.2975
42.4242    22.7273    53.3283
42.4242    23.2323    54.3980
42.4242    23.7374    55.5084
42.4242    24.2424    56.6612
42.4242    24.7475    57.8583
42.4242    25.2525    59.1017
42.4242    25.7576    60.3934
42.4242    26.2626    61.7356
42.4242    26.7677    63.1307
42.4242    27.2727    64.5813
42.4242    27.7778    66.0899
42.4242    28.2828    67.6595
42.4242    28.7879    69.2931
42.4242    29.2929    70.9940
42.4242    29.7980    72.7657
42.4242    30.3030    74.6119
42.4242    30.8081    76.5368
42.4242    31.3131    78.5448
42.4242    31.8182    80.6405
42.4242    32.3232    82.8291
42.4242    32.8283    85.1163
42.4242    33.3333    87.5080
42.4242    33.8384    90.0108
42.4242    34.3434    92.6319
42.4242    34.8485    95.3789
42.4242    35.3535    98.2604
42.4242    35.8586    101.2855
42.4242    36.3636    104.4642
42.4242    36.8687    107.8074
42.4242    37.3737    111.3270
42.4242    37.8788    115.0358
42.4242    38.3838    118.9477
42.4242    38.8889    123.0780
42.4242    39.3939    127.4429
42.4242    39.8990    132.0599
42.4242    40.4040    136.9479
42.4242    40.9091    142.1267
42.4242    41.4141    147.6172
42.4242    41.9192    153.4412
42.4242    42.4242    159.6210
42.4242    42.9293    166.1787
42.4242    43.4343    173.1361
42.4242    43.9394    180.5131
42.4242    44.4444    188.3270
42.4242    44.9495    196.5909
42.4242    45.4545    205.3118
42.4242    45.9596    214.4888
42.4242    46.4646    224.1105
42.4242    46.9697    234.1532
42.4242    47.4747    244.5784
42.4242    47.9798    255.3319
42.4242    48.4848    266.3430
42.4242    48.9899    277.5254
42.4242    49.4949    288.7803
42.4242    50.0000    300.0000
42.9293    0.0000    29.0000
42.9293    0.5051    29.2655
42.9293    1.0101    29.5348
42.9293    1.5152    29.8082
42.9293    2.0202    30.0862
42.9293    2.5253    30.3690
42.9293    3.0303    30.6570
42.9293    3.5354    30.9507
42.9293    4.0404    31.2505
42.9293    4.5455    31.5568
42.9293    5.0505    31.8699
42.9293    5.5556    32.1904
42.9293    6.0606    32.5187
42.9293    6.5657    32.8552
42.9293    7.0707    33.2005
42.9293    7.5758    33.5550
42.9293    8.0808    33.9192
42.9293    8.5859    34.2937
42.9293    9.0909    34.6790
42.9293    9.5960    35.0757
42.9293    10.1010    35.4843
42.9293    10.6061    35.9053
42.9293    11.1111    36.3396
42.9293    11.6162    36.7875
42.9293    12.1212    37.2499
42.9293    12.6263    37.7273
42.9293    13.1313    38.2205
42.9293    13.6364    38.7302
42.9293    14.1414    39.2572
42.9293    14.6465    39.8021
42.9293    15.1515    40.3658
42.9293    15.6566    40.9490
42.9293    16.1616    41.5528
42.9293    16.6667    42.1779
42.9293    17.1717    42.8252
42.9293    17.6768    43.4957
42.9293    18.1818    44.1904
42.9293    18.6869    44.9104
42.9293    19.1919    45.6566
42.9293    19.6970    46.4301
42.9293    20.2020    47.2323
42.9293    20.7071    48.0641
42.9293    21.2121    48.9270
42.9293    21.7172    49.8223
42.9293    22.2222    50.7513
42.9293    22.7273    51.7154
42.9293    23.2323    52.7163
42.9293    23.7374    53.7556
42.9293    24.2424    54.8348
42.9293    24.7475    55.9560
42.9293    25.2525    57.1209
42.9293    25.7576    58.3315
42.9293    26.2626    59.5901
42.9293    26.7677    60.8990
42.9293    27.2727    62.2604
42.9293    27.7778    63.6772
42.9293    28.2828    65.1520
42.9293    28.7879    66.6879
42.9293    29.2929    68.2880
42.9293    29.7980    69.9559
42.9293    30.3030    71.6953
42.9293    30.8081    73.5102
42.9293    31.3131    75.4051
42.9293    31.8182    77.3845
42.9293    32.3232    79.4538
42.9293    32.8283    81.6184
42.9293    33.3333    83.8845
42.9293    33.8384    86.2588
42.9293    34.3434    88.7484
42.9293    34.8485    91.3613
42.9293    35.3535    94.1063
42.9293    35.8586    96.9927
42.9293    36.3636    100.0310
42.9293    36.8687    103.2326
42.9293    37.3737    106.6100
42.9293    37.8788    110.1769
42.9293    38.3838    113.9482
42.9293    38.8889    117.9403
42.9293    39.3939    122.1711
42.9293    39.8990    126.6600
42.9293    40.4040    131.4279
42.9293    40.9091    136.4977
42.9293    41.4141    141.8935
42.9293    41.9192    147.6410
42.9293    42.4242    153.7671
42.9293    42.9293    160.2995
42.9293    43.4343    167.2659
42.9293    43.9394    174.6933
42.9293    44.4444    182.6065
42.9293    44.9495    191.0267
42.9293    45.4545    199.9690
42.9293    45.9596    209.4403
42.9293    46.4646    219.4355
42.9293    46.9697    229.9353
42.9293    47.4747    240.9022
42.9293    47.9798    252.2786
42.9293    48.4848    263.9854
42.9293    48.9899    275.9221
42.9293    49.4949    287.9706
42.9293    50.0000    300.0000
43.4343    0.0000    29.0000
43.4343    0.5051    29.2467
43.4343    1.0101    29.4968
43.4343    1.5152    29.7508
43.4343    2.0202    30.0089
43.4343    2.5253    30.2715
43.4343    3.0303    30.5390
43.4343    3.5354    30.8117
43.4343    4.0404    31.0900
43.4343    4.5455    31.3743
43.4343    5.0505    31.6650
43.4343    5.5556    31.9624
43.4343    6.0606    32.2671
43.4343    6.5657    32.5794
43.4343    7.0707    32.8998
43.4343    7.5758    33.2288
43.4343    8.0808    33.5667
43.4343    8.5859    33.9142
43.4343    9.0909    34.2716
43.4343    9.5960    34.6396
43.4343    10.1010    35.0187
43.4343    10.6061    35.4093
43.4343    11.1111    35.8121
43.4343    11.6162    36.2277
43.4343    12.1212    36.6566
43.4343    12.6263    37.0995
43.4343    13.1313    37.5571
43.4343    13.6364    38.0300
43.4343    14.1414    38.5188
43.4343    14.6465    39.0244
43.4343    15.1515    39.5474
43.4343    15.6566    40.0887
43.4343    16.1616    40.6490
43.4343    16.6667    41.2291
43.4343    17.1717    41.8299
43.4343    17.6768    42.4523
43.4343    18.1818    43.0973
43.4343    18.6869    43.7657
43.4343    19.1919    44.4587
43.4343    19.6970    45.1772
43.4343    20.2020    45.9223
43.4343    20.7071    46.6952
43.4343    21.2121    47.4971
43.4343    21.7172    48.3293
43.4343    22.2222    49.1930
43.4343    22.7273    50.0897
43.4343    23.2323    51.0207
43.4343    23.7374    51.9878
43.4343    24.2424    52.9924
43.4343    24.7475    54.0363
43.4343    25.2525    55.1213
43.4343    25.7576    56.2495
43.4343    26.2626    57.4228
43.4343    26.7677    58.6434
43.4343    27.2727    59.9138
43.4343    27.7778    61.2364
43.4343    28.2828    62.6140
43.4343    28.7879    64.0494
43.4343    29.2929    65.5458
43.4343    29.7980    67.1067
43.4343    30.3030    68.7356
43.4343    30.8081    70.4365
43.4343    31.3131    72.2138
43.4343    31.8182    74.0721
43.4343    32.3232    76.0165
43.4343    32.8283    78.0526
43.4343    33.3333    80.1865
43.4343    33.8384    82.4248
43.4343    34.3434    84.7750
43.4343    34.8485    87.2448
43.4343    35.3535    89.8433
43.4343    35.8586    92.5801
43.4343    36.3636    95.4660
43.4343    36.8687    98.5126
43.4343    37.3737    101.7330
43.4343    37.8788    105.1417
43.4343    38.3838    108.7543
43.4343    38.8889    112.5886
43.4343    39.3939    116.6636
43.4343    39.8990    121.0006
43.4343    40.4040    125.6229
43.4343    40.9091    130.5559
43.4343    41.4141    135.8272
43.4343    41.9192    141.4666
43.4343    42.4242    147.5060
43.4343    42.9293    153.9791
43.4343    43.4343    160.9206
43.4343    43.9394    168.3656
43.4343    44.4444    176.3484
43.4343    44.9495    184.9001
43.4343    45.4545    194.0467
43.4343    45.9596    203.8056
43.4343    46.4646    214.1818
43.4343    46.9697    225.1633
43.4343    47.4747    236.7166
43.4343    47.9798    248.7823
43.4343    48.4848    261.2725
43.4343    48.9899    274.0704
43.4343    49.4949    287.0333
43.4343    50.0000    300.0000
43.9394    0.0000    29.0000
43.9394    0.5051    29.2277
43.9394    1.0101    29.4586
43.9394    1.5152    29.6930
43.9394    2.0202    29.9312
43.9394    2.5253    30.1735
43.9394    3.0303    30.4203
43.9394    3.5354    30.6719
43.9394    4.0404    30.9286
43.9394    4.5455    31.1908
43.9394    5.0505    31.4589
43.9394    5.5556    31.7332
43.9394    6.0606    32.0141
43.9394    6.5657    32.3021
43.9394    7.0707    32.5975
43.9394    7.5758    32.9008
43.9394    8.0808    33.2123
43.9394    8.5859    33.5326
43.9394    9.0909    33.8622
43.9394    9.5960    34.2014
43.9394    10.1010    34.5507
43.9394    10.6061    34.9108
43.9394    11.1111    35.2821
43.9394    11.6162    35.6651
43.9394    12.1212    36.0605
43.9394    12.6263    36.4687
43.9394    13.1313    36.8905
43.9394    13.6364    37.3263
43.9394    14.1414    37.7770
43.9394    14.6465    38.2430
43.9394    15.1515    38.7252
43.9394    15.6566    39.2242
43.9394    16.1616    39.7407
43.9394    16.6667    40.2757
43.9394    17.1717    40.8297
43.9394    17.6768    41.4037
43.9394    18.1818    41.9986
43.9394    18.6869    42.6152
43.9394    19.1919    43.2546
43.9394    19.6970    43.9175
43.9394    20.2020    44.6052
43.9394    20.7071    45.3187
43.9394    21.2121    46.0590
43.9394    21.7172    46.8274
43.9394    22.2222    47.6252
43.9394    22.7273    48.4536
43.9394    23.2323    49.3140
43.9394    23.7374    50.2079
43.9394    24.2424    51.1368
43.9394    24.7475    52.1024
43.9394    25.2525    53.1064
43.9394    25.7576    54.1506
43.9394    26.2626    55.2371
43.9394    26.7677    56.3679
43.9394    27.2727    57.5453
43.9394    27.7778    58.7717
43.9394    28.2828    60.0497
43.9394    28.7879    61.3822
43.9394    29.2929    62.7721
43.9394    29.7980    64.2228
43.9394    30.3030    65.7378
43.9394    30.8081    67.3209
